candidate_rank	Geneid	Chr	Start	End	Strand	Length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	gene_name	gene_type	CPM_CLIP	CPM_RNA_control	CPM_RNA_siLin28a	CPM_RNA_siLuc	CPM_RPF_siLin28a	CPM_RPF_siLuc	CLIP_enrichment	RNA_log2FC	RPF_log2FC	TE_log2FC	library_size_normalized	pseudocount_cpm	is_protein_coding	is_non_histone	pass_rna_count_filter	pass_rpf_count_filter	pass_finite_metric_filter	pass_base_filter	CLIP_group	is_top20_clip	candidate_rule	symbol_keyword_category
102	ENSMUSG00000035107.14	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	58228806;58244924;58253689;58265704;58268815;58269179;58270162;58271087;58272024;58275489;58275554;58276209;58276440;58276440;58276646;58276646;58276646;58276740;58280562;58280606;58280608;58281095;58281318;58281318;58281318;58281318;58281318;58283422;58283422;58283422;58283422;58283422;58283422;58284553;58284553;58284553;58284553;58284553;58285686;58285686;58285686;58285686;58285686	58229314;58245151;58253826;58265755;58268887;58269312;58270202;58271302;58272148;58275639;58275639;58276520;58276520;58276520;58276909;58276771;58276771;58276771;58280919;58281411;58281219;58281219;58281411;58281411;58281411;58281411;58281411;58283471;58283471;58284186;58283471;58283471;58283471;58284690;58284690;58284690;58284686;58284690;58287150;58286190;58287087;58285741;58290090	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8401	1566	282	709	513	406	246	Dcbld2	protein_coding	114.88565	54.222052	57.463439	52.621931	37.964639	19.02216	1.081844	0.12674956	0.99320587	0.8664563	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
103	ENSMUSG00000034723.12	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	134436105;134440923;134441930;134442808;134442808;134449386;134451451;134451451;134462475;134462475;134462475;134463308;134463308;134463308;134481411;134481642;134481642;134481642;134483646;134485762;134485762;134485762	134440785;134441993;134441993;134442909;134442909;134451496;134451496;134451496;134462603;134462603;134462603;134463353;134463353;134463353;134481757;134481757;134481757;134481757;134486052;134486010;134485961;134486065	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10907	800	86	135	149	158	146	Tmx4	protein_coding	58.689988	16.535803	10.941557	15.283953	14.774416	11.289575	1.821279	-0.47848255	0.38511914	0.86360169	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	er_redox_chaperone_symbol
104	ENSMUSG00000005873.7	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	34477938;34480045;34482688;34482688;34482688;34482789;34489477;34490145;34490145;34490145;34490145;34497163;34505458;34505458;34505458;34505458;34505458;34506257;34506951	34480221;34480221;34482856;34482856;34482856;34482856;34489574;34490283;34490283;34490283;34490283;34497190;34505551;34505551;34505551;34505551;34505550;34506422;34507123	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3151	404	74	209	232	375	350	Reep5	protein_coding	29.638444	14.228482	16.939152	23.797832	35.065861	27.064049	1.0534434	-0.48802624	0.37247699	0.86050322	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
105	ENSMUSG00000074746.4	chr19;chr19;chr19;chr19;chr19	59285610;59293590;59303690;59316183;59333151	59290140;59293752;59303792;59316305;59334212	-;-;-;-;-	5982	1945	279	727	636	158	116	Pdzd8	protein_coding	142.69003	53.645222	58.922313	65.238886	14.774416	8.9697992	1.4096869	-0.14668138	0.71369052	0.86037191	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
106	ENSMUSG00000029233.16	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	76288118;76288118;76288153;76288547;76288577;76288627;76294484;76295533;76295533;76295533;76295533;76295533;76295808;76297050;76297050;76297050;76297050;76297050;76297050;76297600;76297600;76297600;76297600;76297600;76297600;76300616;76301371;76301371;76301371;76302370;76302370;76302370;76302370	76288395;76288395;76288395;76288715;76288830;76288709;76294607;76295675;76295675;76295675;76295675;76295675;76295955;76297085;76297085;76297085;76297085;76297085;76297085;76297797;76297794;76297797;76297602;76297797;76299362;76301505;76301505;76301505;76301505;76303351;76303093;76303091;76303326	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4648	254	53	123	91	238	148	Srd5a3	protein_coding	18.634071	10.190669	9.9689746	9.3344946	22.255133	11.444227	0.86432763	0.093899624	0.95343462	0.859535	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
107	ENSMUSG00000023068.17	chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10	52293643;52305027;52305289;52306163;52306163;52309441;52309441;52312673	52294264;52305414;52305414;52306312;52306312;52309540;52309468;52316279	+;+;+;+;+;+;+;+	4867	2738	448	1210	1178	317	260	Nus1	protein_coding	200.86648	86.139997	98.068775	120.83555	29.642341	20.104722	1.2205259	-0.30090224	0.55782569	0.85872793	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
108	ENSMUSG00000022656.16	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	46208069;46215221;46215268;46215352;46215806;46216443;46216443;46216443;46216443;46231470;46231470;46256342;46256717;46256717;46256717;46256754;46258293;46258293;46258293;46258293;46258293;46267532;46268492;46274987;46274987;46274987;46275025;46278477;46278477;46278477;46278477;46279178;46279178;46279178;46279215;46284181;46284181;46284181;46284181;46284181;46316978;46316978;46316978;46316978;46318754	46215635;46215635;46215635;46215635;46216505;46216505;46216484;46216505;46216505;46231532;46231588;46256801;46256801;46256801;46256801;46256801;46258996;46258431;46258418;46258431;46258431;46269331;46268873;46275138;46275138;46275138;46275138;46278594;46278594;46278594;46278594;46279474;46279474;46279474;46279474;46284522;46284522;46284522;46284522;46284522;46317135;46317330;46317215;46317330;46318888	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	12747	4387	212	471	484	486	421	Nectin3	protein_coding	321.84122	40.762677	38.173878	49.647202	45.445356	32.554185	2.9779417	-0.37825529	0.48003605	0.85829135	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
109	ENSMUSG00000069237.9	chr13;chr13;chr13;chr13;chr13;chr13;chr13	46822998;46824667;46824685;46827022;46827022;46827729;46828988	46823731;46824805;46824805;46827145;46827290;46827868;46831532	+;+;+;+;+;+;+	3827	1250	235	706	540	318	205	Fam8a1	protein_coding	91.703106	45.185043	57.220293	55.391507	29.73585	15.8518	1.0195083	0.046779017	0.90332763	0.85654862	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
110	ENSMUSG00000026411.18	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	135935888;135945705;135945800;135946244;135946244;135946244;135947396;135947396;135947396;135952356;135952356;135952356;135954735;135955135;135955135;135955135;135960992;135961806;135961806;135961806;135961806;135961806	135936153;135945800;135945986;135946345;135946345;135946345;135947487;135947487;135947487;135952464;135952464;135952464;135955266;135955266;135955266;135955266;135961059;135962518;135962137;135962030;135963080;135962005	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2726	1035	187	439	386	868	646	Tmem9	protein_coding	75.930172	35.955758	35.580324	39.59467	81.16578	49.952503	1.0763424	-0.15381657	0.69920577	0.85302235	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	transmembrane_symbol
111	ENSMUSG00000037270.19	chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3	36917253;36917255;36917270;36917270;36917305;36918536;36918536;36918536;36918536;36918536;36918618;36924147;36924147;36924147;36924147;36924147;36924147;36924147;36924160;36924177;36928347;36928347;36928347;36928347;36928347;36928347;36928347;36928347;36928347;36929599;36929599;36929599;36929599;36929599;36929599;36929599;36929599;36929599;36931823;36931823;36931823;36931823;36931823;36931823;36931823;36931823;36931823;36939506;36939506;36939506;36939506;36939506;36939506;36939506;36939506;36939506;36941368;36941368;36941368;36941368;36941368;36941368;36941368;36941368;36941368;36941824;36941824;36941824;36941824;36941824;36941824;36941824;36941824;36941824;36943972;36943972;36943972;36943972;36943972;36943972;36944944;36944944;36944944;36944944;36944944;36944944;36944968;36949408;36949408;36949408;36949408;36949408;36949408;36949408;36949522;36949955;36949955;36949955;36949955;36949955;36949955;36949955;36960840;36960840;36960840;36960840;36960840;36960840;36960840;36962281;36962281;36962281;36962281;36962281;36962281;36962281;36962297;36971767;36971767;36971767;36971767;36971767;36971767;36971767;36971767;36972601;36972601;36972601;36972601;36972601;36972601;36972601;36972601;36974004;36974004;36974004;36974004;36974004;36974004;36974004;36974004;36974329;36974329;36974329;36974329;36974329;36974329;36974329;36975368;36975368;36975368;36975368;36975368;36975368;36975368;36982584;36982584;36982584;36982584;36982584;36982584;36982584;36985147;36985147;36985147;36985147;36985147;36985147;36985147;36991138;36991138;36991138;36991138;36991141;36991141;36992595;36992595;36992595;36992595;36992595;36992595;36994902;36994902;36994902;36994902;36994902;36994902;36996332;36996332;36996332;36996332;36996332;36996332;36997268;36997268;36997268;36997268;36997268;36997268;37000370;37000397;37000397;37000397;37000397;37000397;37001890;37001890;37001890;37001890;37001890;37001890;37003291;37003291;37003291;37004032;37004035;37004035;37006267;37006267;37006267;37007986;37007986;37007986;37010788;37010788;37010788;37011119;37011119;37011119;37012837;37012837;37012837;37013486;37013486;37013486;37019024;37019024;37019024;37019670;37019670;37019670;37019991;37019991;37019991;37021259;37021259;37021259;37023295;37023295;37023295;37027380;37027380;37027380;37028317;37028317;37028317;37029736;37029736;37029736;37037518;37037518;37037518;37041120;37041120;37041120;37042219;37042219;37042219;37043944;37043944;37043944;37046826;37046826;37046826;37048924;37048924;37050464;37050464;37052339;37052339;37054165;37054165;37056719;37056719;37057898;37057898;37058988;37058988;37061134;37061134;37061335;37062543;37062543;37062543;37065094;37065094;37065094;37065717;37065717;37065717;37065726;37065857;37066634;37067029;37067029;37067029;37067029;37067029;37068554;37068554;37068554;37068554;37068554;37068653;37073005;37074328;37075596;37075596;37075596;37075596;37075596;37075596;37076533;37076533;37076533;37076533;37076533;37076533;37076533;37077119;37077119;37077119;37078575;37080239;37080239;37080239;37080239;37080239;37080380;37082189;37082189;37082189;37082189;37082189;37082189;37082189;37084050;37084050;37084050;37084050;37084050;37084050;37084050;37084696;37084696;37084696;37084696;37084696;37084696;37086514;37086514;37086514;37086514;37086514;37086514;37087411;37087411;37087411;37087411;37087411;37087411;37088702;37088702;37088702;37088702;37088702;37088702;37089926;37089926;37089926;37089926;37089926;37089926;37090806;37090806;37090806;37090806;37090806;37090806;37091972;37092619;37092674;37092674;37092674;37092674;37092674;37093429;37093429;37093429;37093429;37093429;37093429;37094470;37094470;37094470;37094470;37094470;37095151;37095151;37095151;37095151;37095151;37095437;37095437;37095437;37095437;37095437;37095853;37095853;37095853;37095853;37095853;37097130;37098730;37098730;37098730;37098730;37098730;37100383;37100383;37100383;37100383;37100383;37102115;37102115;37102115;37102115;37102115;37102663;37102663;37102663;37102663;37102663;37104912;37104912;37104912;37104912;37104912;37106473;37106473;37106473;37106473;37106473	36917428;36917497;36917497;36917478;36917497;36918634;36918634;36918634;36918634;36918634;36918634;36924273;36924273;36924273;36924273;36924273;36924273;36924273;36924273;36924273;36928463;36928463;36928463;36928463;36928463;36928463;36928463;36928463;36928463;36929677;36929677;36929677;36929677;36929677;36929677;36929677;36929677;36929677;36931887;36931887;36931887;36931887;36931887;36931887;36931887;36931887;36931887;36939692;36939692;36939692;36939692;36939692;36939692;36939692;36939692;36939692;36941449;36941449;36941449;36941449;36941449;36941449;36941440;36941449;36941449;36942017;36943201;36942017;36942017;36942017;36942017;36943194;36942017;36944490;36944051;36944051;36944051;36944145;36944051;36944051;36945094;36945094;36945094;36945094;36945094;36945094;36945094;36949612;36949564;36949564;36949564;36949564;36949564;36949564;36949564;36950033;36950033;36950033;36950033;36950033;36950033;36950033;36960931;36960931;36960931;36960931;36960931;36960931;36960931;36962398;36962398;36962398;36962398;36962398;36962398;36962398;36962398;36971922;36971922;36971922;36971922;36971922;36971922;36971922;36971922;36972698;36972698;36972698;36972698;36972698;36972698;36972698;36972698;36974297;36974049;36974182;36974182;36974182;36974182;36974182;36974182;36974435;36974435;36974435;36974435;36974435;36974435;36974435;36975576;36975576;36975576;36975576;36975576;36975576;36975576;36982811;36982811;36982811;36982811;36982811;36982811;36982811;36985284;36985284;36985284;36986175;36985284;36985284;36985284;36991317;36991317;36991317;36991317;36991317;36991317;36992723;36992723;36992723;36992723;36992723;36992723;36995021;36995021;36995021;36995021;36995021;36995021;36996612;36996612;36996612;36996612;36996612;36996612;36997518;36997518;36997518;36997518;36997545;36997518;37000655;37000655;37000655;37000655;37000655;37000655;37002298;37002303;37002727;37002727;37002301;37002727;37003361;37003361;37003361;37004208;37004208;37004208;37006387;37006387;37006387;37008132;37008132;37008132;37010915;37010915;37010915;37011318;37011318;37011318;37013034;37013034;37013034;37013697;37013697;37013697;37019175;37019175;37019175;37019820;37019820;37019820;37020143;37020143;37020143;37021499;37021499;37021499;37023437;37023437;37023437;37027599;37027599;37027599;37028475;37028475;37028475;37029911;37029911;37029911;37037693;37037693;37037693;37041826;37041826;37041826;37042464;37042464;37042464;37044037;37044037;37044037;37046876;37046876;37046876;37049130;37049130;37050702;37050702;37052583;37052583;37054270;37054270;37056816;37056816;37058083;37058083;37059156;37059156;37061345;37061345;37061345;37062741;37062741;37062741;37065153;37065153;37065153;37065943;37065943;37065943;37065943;37065943;37066834;37067159;37067159;37067159;37067159;37067159;37068677;37068677;37068677;37068677;37068677;37068677;37075705;37078233;37075705;37075705;37075705;37075705;37075705;37075705;37078003;37076623;37076623;37076623;37076623;37076623;37076623;37077181;37077181;37077181;37080492;37080492;37080492;37080492;37080492;37080492;37080492;37082404;37082404;37082404;37082404;37082404;37082404;37082404;37084175;37084230;37084230;37084230;37084230;37084230;37084230;37084792;37084792;37084897;37084792;37084897;37084897;37086675;37086675;37086675;37086675;37086675;37086675;37087550;37087550;37087550;37087550;37087550;37087550;37088903;37088903;37088903;37088903;37088903;37088903;37090126;37090126;37090126;37090126;37090126;37090126;37091989;37090985;37090985;37090985;37090985;37090985;37092811;37095031;37092811;37092811;37092811;37092811;37092811;37095029;37093686;37093686;37093686;37093686;37093686;37094620;37094620;37094620;37094620;37094620;37095308;37095308;37095308;37095308;37095308;37095629;37095629;37095629;37095629;37095629;37096070;37096070;37096070;37096070;37096070;37099879;37098981;37098981;37098981;37098981;37098981;37100586;37100586;37100586;37100586;37100586;37102309;37102309;37102309;37102309;37102309;37102797;37102797;37102797;37102797;37102797;37105077;37105077;37105077;37105077;37105077;37107163;37107165;37107164;37107182;37107182	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	32279	4929	610	1661	1182	1011	610	4932438A13Rik	protein_coding	361.60369	117.28884	134.62168	121.24585	94.537562	47.168772	1.6235131	0.15085724	1.0015255	0.85066829	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
112	ENSMUSG00000026980.16	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	60122447;60124104;60129391;60129391;60131299;60131299;60133922;60133922;60136674;60136674;60138483;60138483;60141953;60141953;60144501;60144501;60146433;60146433;60148652;60148652;60152042;60152042;60154163;60154163;60158131;60158131;60158734;60158734;60160320;60160320;60161070;60161070;60161421;60161421;60162663;60162663;60163269;60163269;60164790;60164794;60168639;60168639;60170497;60170497;60178697;60178697;60180202;60180202;60182400;60182400;60182698;60182698;60183266;60183266;60184749;60184749;60185713;60185713;60187621;60187621;60188812;60188812;60195355;60195355;60199103;60199103;60206202;60206202;60213482;60213482	60124282;60124282;60129558;60129558;60131421;60131421;60134071;60134071;60136842;60136842;60138709;60138709;60142147;60142147;60144617;60144617;60146600;60146600;60148817;60148817;60152268;60152268;60154292;60154292;60158291;60158291;60158839;60158839;60160459;60160459;60161152;60161152;60161488;60161488;60162838;60162838;60163304;60163300;60164908;60164908;60168707;60168707;60170578;60170578;60178839;60178839;60180401;60180401;60182569;60182569;60182786;60182786;60183376;60183376;60184906;60184906;60185904;60185904;60187761;60187761;60188922;60188922;60195519;60195519;60199273;60199273;60206573;60206573;60213575;60213647	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6905	6586	997	4478	2587	16827	8258	Ly75	protein_coding	483.16533	191.69995	362.93551	265.36635	1573.4753	638.55691	1.3332131	0.4515817	1.3009332	0.84935151	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
