gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible	gene_name	transcript_id	clip_points_3utr	clip_points_5utr	clip_points_cds	rna_control_reads_3utr	rna_control_reads_5utr	rna_control_reads_cds	region_length_3utr	region_length_5utr	region_length_cds	chrom	strand	transcript_length	cds_length	utr_length	clip_points_5utr_cpm	rna_control_reads_5utr_cpm	E_5utr	clip_points_cds_cpm	rna_control_reads_cds_cpm	E_cds	clip_points_3utr_cpm	rna_control_reads_3utr_cpm	E_3utr	clip_points_total	rna_control_total	clip_points_total_cpm	rna_control_total_cpm	total_CLIP_amount_point	f_5utr	raw_f_5utr	f_cds	raw_f_cds	f_3utr	raw_f_3utr	has_all_regions	composition_eligible	log_transcript_length	pred_M1	pred_M2
ENSMUSG00000037474.14	ENSMUSG00000037474	13709	1618	794	2297	1623	566	1138	1618.0	118.70050095572978	794.0	152.66776341342043	2297.0	186.16857455009938	1623.0	166.4822505610185	566.0	52.92607312288705	1138.0	87.99682345385986	-0.3627992227097781	-0.8935376956387959	168.43952950817945	7.396943192677768	13.742940950666588	True	True	Dtl	ENSMUST00000027933.11	858	11	532	235	27	603	1881	144	2187	chr1	-	4212	2187	2025	0.5850417171974289	3.3736395798394296	0.1972115130116911	28.294744868093833	75.3446172830806	0.37636541731734274	45.63325394139946	29.36315930600985	1.552218262352838	1401	865	74.51304052669073	108.08141616892988	-0.5359529833100283	0.09277070231911286	0.007851534618129907	0.17704688514349573	0.37972876516773735	0.7301824125373914	0.6124197002141327	True	True	12.040632200562253	-0.39093980523774124	-0.3442267707963191
ENSMUSG00000037461.11	ENSMUSG00000037461	7319	1726	1168	2607	1925	785	1452	1726.0	126.62364935079704	1168.0	224.57927917742455	2607.0	211.29363249982978	1925.0	197.46046354279767	785.0	73.40453604499352	1452.0	112.27714205184931	-0.8261812920999637	-0.710081089832758	211.11112507335065	7.722542017205201	12.837627933171404	True	True	Ints7	ENSMUST00000045450.7	377	33	1289	212	25	1067	2227	222	2898	chr1	+	5347	2898	2449	1.7551251515922868	3.1237403517031757	0.5754573722453118	68.55625213340781	133.32123821069155	0.5145826335758449	20.050975216675518	26.489318182442933	0.7578597946141137	1699	1304	90.3623525016756	162.93429674483767	-0.849786069930965	0.31141156685539095	0.01942319011183049	0.2784689047829518	0.7586815773984696	0.4101195283616573	0.22189523248969983	True	True	12.384783750093353	-0.5309621692406478	-0.5086158315762538
ENSMUSG00000026622.16	ENSMUSG00000026622	4516	2919	1322	3020	2979	283	698	2919.0	214.14509412223438	1322.0	254.1899033155439	3020.0	244.76669357479324	2979.0	305.5764783864905	283.0	26.463036561443523	698.0	53.97344707451158	-0.24721201111479044	-0.7054912619281993	268.17769175894256	8.06758328415395	12.141149198437516	True	True	Nek2	ENSMUST00000027931.8	1445	18	1518	760	57	781	1696	202	1329	chr1	+	3227	1329	1898	0.957340991777611	7.12212800188324	0.14640297035747624	80.73575697324519	97.58564858720722	0.8275090368170144	76.85320739548044	94.96170669177654	0.8095079509248637	2981	1598	158.54630536050323	199.66948328086698	-0.3325222909542956	0.08209113601795866	0.0060382422006038244	0.464001220272827	0.5092250922509225	0.4539076437092143	0.48473666554847367	True	True	11.656424863277781	-0.35539054549333476	-0.382774442180566
ENSMUSG00000037434.8	ENSMUSG00000037434	5244	5110	296	594	632	354	298	5110.0	374.88229906290434	296.0	56.91392691482677	594.0	48.14285297464476	632.0	64.82857816054448	354.0	33.10217294258307	298.0	23.043104911467697	2.7174362175235958	0.9492336208675112	56.62845268333867	5.82600060870198	12.35672705746463	True	True	Slc30a1	ENSMUST00000044954.7	4184	0	961	161	5	184	3495	240	1509	chr1	+	5244	1509	3735	0.0	0.6247480703406352	0.13797898068635012	51.11137183879356	22.990728988535373	2.217832614302484	222.52859497764024	20.11688786496845	11.012011169306035	5145	350	273.6399668164338	43.73236492384446	2.642737662680638	0.010321724271725731	0.0	0.1659082898844426	0.18678328474246841	0.8237699858438317	0.8132167152575316	True	True	12.35672705746463	0.36650630356088626	0.4306027493580047
ENSMUSG00000016181.10	ENSMUSG00000016181	6530	306	401	744	626	88	258	306.0	22.44892045269055	401.0	77.10298882718085	744.0	60.30013907935304	626.0	64.21311697547603	88.0	8.228788754088447	258.0	19.950070695163305	-1.7755983359222822	-1.176867576271795	67.20541496066997	6.072650674353558	12.673088192909363	True	True	Utp25	ENSMUST00000085555.7	56	15	216	62	11	356	3144	122	2304	chr1	-	5570	2304	3266	0.7977841598146758	1.3744457547493973	0.6088960254541658	11.488091901331332	44.48206260825322	0.2599272268570655	2.978394196641456	7.746876072223875	0.392308247040916	287	429	15.264270257787464	53.603384435226495	-1.8054337647687906	0.48281723655856684	0.05226480836236934	0.20610636320684406	0.7526132404181185	0.3110764002345891	0.1951219512195122	True	True	12.443720600656578	-0.5943971384346127	-0.5589427301240273
ENSMUSG00000026638.16	ENSMUSG00000026638	7069	271	110	251	179	64	105	271.0	19.881233472807644	110.0	21.150445812942383	251.0	20.34319208187851	179.0	18.361258687875733	64.0	5.984573639337051	105.0	8.119214817799019	-0.08884746215454287	-0.5809639691636547	19.951632194232207	4.32564777110291	12.787494499696761	True	True	Irf6	ENSMUST00000076521.7	237	5	29	42	9	63	2520	192	1401	chr1	+	4113	1401	2712	0.2659280532715586	1.1245465266131431	0.2988273988115782	1.54238270897504	7.871825686292003	0.2060234096436916	12.604989725071878	5.247883790861335	2.3757041517586157	271	114	14.413300487318477	14.24425600376648	0.016902500238533243	0.10373952343870219	0.01845018450184502	0.071522124204981	0.1070110701107011	0.8247383523563169	0.8745387453874539	True	True	12.006326078524934	-0.003362432780791858	0.06828614134975315
ENSMUSG00000079144.8	ENSMUSG00000079144	4403	164	79	140	178	42	59	164.0	12.031447562879904	79.0	15.189865629294982	140.0	11.346800364394388	178.0	18.258681823697657	42.0	3.9273764508149402	59.0	4.562225469048973	-0.3338240203455016	0.4703396413800681	14.931782605795677	3.9099442022150988	12.10459875356437	True	True	A130010J15Rik	ENSMUST00000110831.4	159	0	91	35	11	30	1170	298	789	chr1	+	2257	789	1468	0.0	1.3744457547493973	0.06782209496543763	4.839890569542367	3.748488422043811	1.2835924206623819	8.456512094035563	4.373236492384446	1.9128235470230057	250	76	13.29640266357793	9.496170669177653	0.48131492424869204	0.020777312703216446	0.0	0.3932288013393242	0.364	0.5859938859574594	0.636	True	True	11.140829770773001	0.24589240818710348	0.23243609970157386
ENSMUSG00000026640.13	ENSMUSG00000026640	17174	532	110	293	229	257	209	532.0	39.028842094220174	110.0	21.150445812942383	293.0	23.747232191196826	229.0	23.490101896779567	257.0	24.031803520462848	209.0	16.16110378019043	0.8807393105950541	0.5538703719117657	22.795926633639592	4.517019049184868	14.068022478592825	True	True	Plxna2	ENSMUST00000027952.12	176	53	285	31	7	88	4711	647	5682	chr1	+	11040	5682	5358	2.8188373646785214	0.8746472984768892	2.994762689272188	15.157899036478842	10.995566037995179	1.3751348046805678	9.360667475158863	3.8734380361119376	2.3809777299097514	514	126	27.337403876316223	15.743651372584006	0.7922391190414084	0.4436110267134721	0.10311284046692606	0.2036972628111745	0.5544747081712063	0.3526917104753533	0.3424124513618677	True	True	13.430583224646092	-0.0494947635944018	-0.003271110229365881
ENSMUSG00000026643.17	ENSMUSG00000026643	6556	1922	778	1975	1795	364	822	1922.0	141.0026964381413	778.0	149.59133493153794	1975.0	160.07093371199227	1795.0	184.1254711996477	364.0	34.037262573729485	822.0	63.56185314505518	-0.08524515387346347	-0.6972215995758575	164.5959132810593	7.363660946646532	12.678820179524028	True	True	Nmt2	ENSMUST00000081932.13	780	0	1112	402	16	476	2789	85	1587	chr2	+	4461	1587	2874	0.0	1.9991938250900325	0.04763733524974098	59.14239904759464	59.47601629642846	0.9944001417084709	41.48477631036314	50.22974485538706	0.8262465154522256	1892	894	100.62717535795778	111.70495497690557	-0.15053116398336863	0.02549790901343637	0.0	0.5322532044100575	0.587737843551797	0.44224888657650613	0.41226215644820297	True	True	12.12347479824414	-0.3187728684744052	-0.36753684303149525
ENSMUSG00000109865.2	ENSMUSG00000109865	4057	836	607	1164	1065	288	651	836.0	61.33103757663171	607.0	116.71200553141841	1164.0	94.3405401725362	1065.0	109.2443603496517	288.0	26.93058137701673	651.0	50.339131870353924	-0.9271489011237606	-0.6885502891962052	106.76563535120209	6.739654191767935	11.98655314975666	True	True	Hspa14	ENSMUST00000027961.12	24	0	928	15	26	880	144	124	1527	chr2	-	1795	1527	268	0.0	3.2486899657713026	0.029862424118730573	49.35624668720128	109.95566037995178	0.4493748573808971	1.2764546557034813	1.8742442110219055	0.6972058715020888	952	921	50.63270134290476	115.07859455674499	-1.1828847368570896	0.025383652446389817	0.0	0.38197753647025684	0.9747899159663865	0.5926388110833533	0.025210084033613446	True	True	10.810571634741146	-0.3034863344522296	-0.3169893907634624
ENSMUSG00000039449.15	ENSMUSG00000039449	5310	977	211	621	573	140	271	977.0	71.67514798130284	211.0	40.57040060482584	621.0	50.33116447349226	573.0	58.77654317403796	140.0	13.0912548360498	271.0	20.955306815462233	0.8195051984246075	-0.4512246582750323	49.892702750785354	5.64364562030349	12.374767814092825	True	True	Prpf18	ENSMUST00000035721.14	649	12	292	110	22	103	2391	105	1026	chr2	-	3522	1026	2496	0.6382273278517406	2.7488915094987947	0.25912791883802444	15.530198311059022	12.869810249017084	1.20512158705202	34.51746131464831	13.744457547493973	2.5004563158861015	953	235	50.68588695355907	29.36315930600985	0.7855155002683475	0.06535867488951246	0.012591815320041973	0.30396242274342017	0.30640083945435465	0.6306789023670674	0.6810073452256034	True	True	11.782588759494963	0.07210788772667868	0.0887311223675456
ENSMUSG00000026662.14	ENSMUSG00000026662	5925	911	597	1141	1113	277	566	911.0	66.83322396209508	597.0	114.78923773024182	1141.0	92.47642296981427	1113.0	114.16804983019938	277.0	25.901982782755677	566.0	43.7664341607071	-0.7794492484440878	-0.45079044925961453	107.14457017675183	6.744760795286232	12.532842910961282	True	True	Sephs1	ENSMUST00000027973.14	491	43	356	258	44	390	3765	378	1176	chr2	+	5319	1176	4143	2.286981258135404	5.497783018997589	0.42641546662929564	18.93407739293497	48.730349486569544	0.38980014669299395	26.114134831267055	32.237000429576774	0.8106544974187064	890	692	47.33519348233743	86.4651329351439	-0.8678282154763917	0.2621078743865266	0.048314606741573035	0.2396012712505059	0.4	0.4982908543629675	0.5516853932584269	True	True	12.377210530388552	-0.44849396386042795	-0.4192974529816961
ENSMUSG00000026669.15	ENSMUSG00000026669	7692	1087	1105	2338	2562	297	1145	1087.0	79.74502134664911	1105.0	212.4658420300121	2338.0	189.4915660853863	2562.0	262.80192602423256	297.0	27.772162045048503	1145.0	88.53810444171313	-1.412635425833639	-1.1974721891186635	221.5864447132103	7.792376747337142	12.909330593006835	True	True	Mcm10	ENSMUST00000102985.8	148	9	880	309	65	917	1682	530	2655	chr2	-	4867	2655	2212	0.4786704958888055	8.121724914428256	0.07038310110245845	46.803337375794314	114.57879610047249	0.40899746919824065	7.871470376838135	38.60943074705125	0.20593096366950253	1037	1291	55.15347824852125	161.309951761952	-1.5465923397745416	0.1027023442823287	0.008678881388621022	0.5968051738875658	0.8486017357762777	0.3004924818301055	0.14271938283510124	True	True	12.249113452713729	-0.6641680280399792	-0.7369923154661945
ENSMUSG00000026672.12	ENSMUSG00000026672	3753	75	100	241	228	60	123	75.0	5.50218638546337	100.0	19.2276780117658	241.0	19.532706341564626	228.0	23.38752503260149	60.0	5.610537786878485	123.0	9.511080215135996	-1.786606437515122	-0.492436332249472	20.715969795310638	4.379618868657016	11.874212934830874	True	True	Optn	ENSMUST00000114996.8	14	8	46	27	9	94	712	150	1752	chr2	-	2614	1752	862	0.4254848852344938	1.1245465266131431	0.4291261081666553	2.446538090098339	11.74526372240394	0.21498365505209124	0.744598549160364	3.3736395798394296	0.2431451305605534	68	130	3.616621524493197	16.243449828856512	-2.136648857894963	0.48365594957585906	0.11764705882352941	0.2423020222930067	0.6764705882352942	0.27404202813113415	0.20588235294117646	True	True	11.352595231134304	-0.36947791836205357	-0.34775642369949006
ENSMUSG00000039128.14	ENSMUSG00000039128	3463	1157	327	727	673	322	486	1157.0	84.88039530641493	327.0	62.87450709847417	727.0	58.922313320819434	673.0	69.03422959184563	322.0	30.10988612291454	486.0	37.58036572809832	0.432362129675853	-0.09065249740579659	63.61035000371308	5.993455858045401	11.758223214726724	True	True	Cdc123	ENSMUST00000043864.9	210	17	875	55	12	409	563	256	1008	chr2	-	1827	1008	819	0.9041553811232993	1.4993953688175243	0.6278343683498959	46.537409322522755	51.10439215386395	0.9108087677787898	11.168978237405462	6.872228773746986	1.6162662762641011	1102	476	58.61054294105151	59.47601629642846	-0.021112058851759527	0.19900234405580786	0.015426497277676952	0.28869569573092835	0.794010889292196	0.5123019602132639	0.19056261343012704	True	True	10.83605035505807	0.00043068680344972125	0.021969726096412602
ENSMUSG00000025817.13	ENSMUSG00000025817	6484	373	337	695	600	407	741	373.0	27.36420695703783	337.0	64.79727489965074	695.0	56.328758951815004	600.0	61.54611850684603	407.0	38.05814798765906	741.0	57.298458857038796	-1.240605265409903	-0.4614414106095389	60.890717452770595	5.930517781761262	12.662890859139061	True	True	Nudt5	ENSMUST00000026927.10	156	25	191	116	60	311	3700	410	654	chr2	+	4764	654	4110	1.3296402663577929	7.496976844087622	0.18818541844976353	10.158451634973538	38.8593299751875	0.26331180853230696	8.296955262072627	14.494155231902734	0.5753642556656472	372	487	19.785047163403963	60.850462051177864	-1.615953173685317	0.18326271033609676	0.06720430107526881	0.2564238828526014	0.5134408602150538	0.5603134068113019	0.41935483870967744	True	True	12.218260498797305	-0.5122301803652252	-0.49600834327294696
ENSMUSG00000025816.16	ENSMUSG00000025816	4572	449	174	355	308	561	478	449.0	32.93975582764071	174.0	33.45615974047249	355.0	28.772243781142915	308.0	31.593674166847627	561.0	52.45852830731384	478.0	36.961758884837444	-0.022374594316178973	0.6385052162281426	31.274025896154345	4.971498761708423	12.158925203806964	True	True	Sec61a2	ENSMUST00000102981.10	180	5	451	47	5	187	851	169	1428	chr2	-	2448	1428	1020	0.2659280532715586	0.6247480703406352	0.5049037979495008	23.986710405094588	23.365577830739753	1.0264699458430193	9.57340991777611	5.87263186120197	1.6196226626011019	636	239	33.82604837614225	29.86295776228236	0.17921335324415855	0.16023623414009958	0.007861635220125786	0.32576043049755	0.7091194968553459	0.5140033353623504	0.2830188679245283	True	True	11.257977058563979	0.0746457034700366	0.08309846253905648
ENSMUSG00000025815.14	ENSMUSG00000025815	6333	319	350	893	543	467	505	319.0	23.4026327595042	350.0	67.29687304118029	893.0	72.37637661002992	543.0	55.69923724869566	467.0	43.66868577453755	505.0	39.04955698084291	-1.5198592811831486	-0.21636234638653476	65.12416229996863	6.027334604939029	12.62890115202819	True	True	Dhtkd1	ENSMUST00000026924.7	42	0	190	72	5	274	1017	72	2763	chr2	-	3852	2763	1089	0.0	0.6247480703406352	0.13797898068635012	10.105266024319228	34.236194254666806	0.2972159916334402	2.2337956474810925	8.996372212905145	0.25656334117134144	232	351	12.33906167180032	43.857314537912586	-1.8212255898247118	0.19946125401804654	0.0	0.42965293779190766	0.8189655172413793	0.37088580819004574	0.1810344827586207	True	True	11.91176647065955	-0.5223432154672232	-0.5530754838471943
ENSMUSG00000043241.15	ENSMUSG00000043241	5474	1007	356	1164	1253	101	374	1007.0	73.87602253548819	356.0	68.45053372188625	1164.0	94.3405401725362	1253.0	128.52881081513013	101.0	9.444405274578784	374.0	28.919869922446036	0.1098898346393157	-1.1585782223831038	97.10662823651752	6.6029827852402905	12.418643249375899	True	True	Upf2	ENSMUST00000060092.13	260	0	732	94	13	277	1264	103	3807	chr2	+	5174	3807	1367	0.0	1.6243449828856513	0.05799303561208055	38.93186699895618	34.61104309687119	1.1244798057501897	13.828258770121048	11.74526372240394	1.1758504577468685	992	384	52.76012576907723	47.98065180216078	0.13672340357892923	0.024590791107388682	0.0	0.4768132537955946	0.7379032258064516	0.4985959550970167	0.2620967741935484	True	True	12.33734314727405	-0.2212729188443323	-0.2555157092425743
ENSMUSG00000025782.13	ENSMUSG00000025782	6389	465	235	446	301	96	101	465.0	34.1135555898729	235.0	45.18504332764963	446.0	36.14766401799927	301.0	30.87563611760109	96.0	8.976860459005577	101.0	7.809911396168581	-0.4044665962029555	-0.028222269276109904	37.40278115441666	5.228925682733367	12.641600215834357	True	True	Taf3	ENSMUST00000026888.11	82	0	388	40	5	217	1800	196	2796	chr2	-	4792	2796	1996	0.0	0.6247480703406352	0.13797898068635012	20.63601693387295	27.114066252783566	0.7619595227432058	4.361220073653562	4.997984562725081	0.8750948573427726	470	262	24.997237007526508	32.736798885849275	-0.38778494756118126	0.07773317602679566	0.0	0.4292649026109978	0.825531914893617	0.4930019213622065	0.17446808510638298	True	True	12.226713224618962	-0.19606766738294926	-0.2227953043082583
ENSMUSG00000025781.15	ENSMUSG00000025781	1908	5858	1292	4419	3373	2171	3188	5858.0	429.757437947259	1292.0	248.42159991201413	4419.0	358.15364864470575	3373.0	345.99176287265277	2171.0	203.00795892188654	3188.0	246.5148270394598	0.7904870228017874	-0.32983955927008235	317.5223371431242	8.311168564952172	10.898601387403938	True	True	Atp5c1	ENSMUST00000114897.9	727	9	5112	86	31	1728	165	107	894	chr2	-	1166	894	272	0.4786704958888055	3.8734380361119376	0.14563470994882868	271.88484166484153	215.9129331097235	1.2591136917097792	38.66593894568462	10.745666809858925	3.5743250853369037	5848	1845	311.02945110641497	230.53203795569436	0.43192202790527945	0.029249359409778068	0.0015389876880984952	0.2528811223610916	0.8741450068399452	0.7178695182291303	0.12431600547195622	True	True	10.188588845707349	-0.020172127689898792	0.017237688989480412
ENSMUSG00000026773.20	ENSMUSG00000026773	7561	89	81	352	199	40	64	89.0	6.529261177416533	81.0	15.5744191895303	352.0	28.52909805904875	199.0	20.41279597143727	40.0	3.7403585245856568	64.0	4.948854746087021	-1.2414919875121417	-0.8756732390127037	21.505437740005437	4.4333225560365985	12.884552133987235	True	True	Pfkfb3	ENSMUST00000114846.9	57	0	27	37	9	45	2673	401	1560	chr2	-	4634	1560	3074	0.0	1.1245465266131431	0.08166288321978299	1.4360114876664165	5.6227326330657155	0.2684052508047301	3.031579807295768	4.6231357205206995	0.6630298159102083	84	91	4.467591294962185	11.37041488019956	-1.3284121037913703	0.08060709551830099	0.0	0.26493514355845327	0.32142857142857145	0.6544577609232458	0.6785714285714286	True	True	12.178353623512892	-0.3164208345601254	-0.30662969140750546
ENSMUSG00000037197.12	ENSMUSG00000037197	2405	2364	601	1795	1635	558	865	2364.0	173.42891486980542	601.0	115.55834485071246	1795.0	145.48219038634235	1635.0	167.7131729311554	558.0	52.17800141796992	865.0	66.88686492758241	0.5853067155648323	-0.15265215306923785	142.91790272273673	7.160051942041896	11.232420927176076	True	True	Rbm17	ENSMUST00000040314.12	323	41	1975	112	47	658	191	193	1215	chr2	-	1599	1215	384	2.180610036826781	5.87263186120197	0.3818433966509057	105.04158104226565	82.21684605682758	1.2772790270618601	17.178952241342685	13.994356775630227	1.2259482654234188	2339	817	124.40114332043511	102.08383469365978	0.2849920084687481	0.13235148729240773	0.017528858486532708	0.4427201842476479	0.844377939290295	0.42492832845994444	0.13809320222317228	True	True	10.643856189774725	-0.011600874902679772	-0.0279993665870945
